Dec  6 10:15:20 sam-ubuntu-VirtualBox seqgen2: START High Rate Sequencer @ sec=0, msec=287
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1063 @ sec=18, msec=488
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1064 @ sec=18, msec=505
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 532 @ sec=18, msec=505
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1065 @ sec=18, msec=521
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1066 @ sec=18, msec=539
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 533 @ sec=18, msec=540
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1067 @ sec=18, msec=557
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1068 @ sec=18, msec=574
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 534 @ sec=18, msec=574
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 178 @ sec=18, msec=574
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 178 @ sec=18, msec=574
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 89 @ sec=18, msec=574
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 178 @ sec=18, msec=574
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 89 @ sec=18, msec=574
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1069 @ sec=18, msec=591
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1070 @ sec=18, msec=608
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 535 @ sec=18, msec=608
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1071 @ sec=18, msec=625
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1072 @ sec=18, msec=642
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 536 @ sec=18, msec=642
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1073 @ sec=18, msec=659
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1074 @ sec=18, msec=676
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 537 @ sec=18, msec=676
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 179 @ sec=18, msec=676
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 179 @ sec=18, msec=676
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 179 @ sec=18, msec=676
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1075 @ sec=18, msec=694
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1076 @ sec=18, msec=711
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 538 @ sec=18, msec=711
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1077 @ sec=18, msec=727
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1078 @ sec=18, msec=744
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 539 @ sec=18, msec=744
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1079 @ sec=18, msec=762
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1080 @ sec=18, msec=779
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 540 @ sec=18, msec=779
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 180 @ sec=18, msec=779
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 180 @ sec=18, msec=779
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 90 @ sec=18, msec=779
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 180 @ sec=18, msec=779
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 90 @ sec=18, msec=779
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: 1 Sec Tick Debug release 18 @ sec=18, msec=779
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1081 @ sec=18, msec=796
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1082 @ sec=18, msec=814
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 541 @ sec=18, msec=814
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1083 @ sec=18, msec=831
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1084 @ sec=18, msec=849
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 542 @ sec=18, msec=849
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1085 @ sec=18, msec=866
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1086 @ sec=18, msec=884
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 543 @ sec=18, msec=884
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 181 @ sec=18, msec=884
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 181 @ sec=18, msec=884
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 181 @ sec=18, msec=884
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1087 @ sec=18, msec=900
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1088 @ sec=18, msec=918
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 544 @ sec=18, msec=918
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1089 @ sec=18, msec=935
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1090 @ sec=18, msec=952
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 545 @ sec=18, msec=952
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1091 @ sec=18, msec=969
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1092 @ sec=18, msec=986
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 546 @ sec=18, msec=986
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 182 @ sec=18, msec=986
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 182 @ sec=18, msec=986
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 91 @ sec=18, msec=986
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 182 @ sec=18, msec=986
Dec  6 10:15:38 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 91 @ sec=18, msec=986
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1093 @ sec=19, msec=4
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1094 @ sec=19, msec=21
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 547 @ sec=19, msec=21
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1095 @ sec=19, msec=37
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1096 @ sec=19, msec=55
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 548 @ sec=19, msec=55
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1097 @ sec=19, msec=72
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1098 @ sec=19, msec=90
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 549 @ sec=19, msec=90
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 183 @ sec=19, msec=90
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 183 @ sec=19, msec=90
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 183 @ sec=19, msec=90
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1099 @ sec=19, msec=107
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1100 @ sec=19, msec=123
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 550 @ sec=19, msec=123
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1101 @ sec=19, msec=141
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1102 @ sec=19, msec=158
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 551 @ sec=19, msec=158
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1103 @ sec=19, msec=175
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1104 @ sec=19, msec=192
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 552 @ sec=19, msec=192
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 184 @ sec=19, msec=192
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 184 @ sec=19, msec=192
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 92 @ sec=19, msec=192
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 184 @ sec=19, msec=192
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 92 @ sec=19, msec=192
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1105 @ sec=19, msec=209
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1106 @ sec=19, msec=226
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 553 @ sec=19, msec=226
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1107 @ sec=19, msec=244
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1108 @ sec=19, msec=261
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 554 @ sec=19, msec=261
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1109 @ sec=19, msec=279
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1110 @ sec=19, msec=295
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 555 @ sec=19, msec=296
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 185 @ sec=19, msec=296
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 185 @ sec=19, msec=296
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 185 @ sec=19, msec=296
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1111 @ sec=19, msec=312
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1112 @ sec=19, msec=330
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 556 @ sec=19, msec=330
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1113 @ sec=19, msec=347
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1114 @ sec=19, msec=364
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 557 @ sec=19, msec=364
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1115 @ sec=19, msec=380
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1116 @ sec=19, msec=397
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 558 @ sec=19, msec=397
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 186 @ sec=19, msec=397
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 186 @ sec=19, msec=397
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 93 @ sec=19, msec=397
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 186 @ sec=19, msec=397
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 93 @ sec=19, msec=398
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1117 @ sec=19, msec=414
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1118 @ sec=19, msec=431
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 559 @ sec=19, msec=431
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1119 @ sec=19, msec=449
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1120 @ sec=19, msec=467
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 560 @ sec=19, msec=467
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1121 @ sec=19, msec=484
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1122 @ sec=19, msec=501
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 561 @ sec=19, msec=501
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 187 @ sec=19, msec=501
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 187 @ sec=19, msec=501
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 187 @ sec=19, msec=501
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1123 @ sec=19, msec=518
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1124 @ sec=19, msec=535
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 562 @ sec=19, msec=535
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1125 @ sec=19, msec=552
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1126 @ sec=19, msec=569
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 563 @ sec=19, msec=570
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1127 @ sec=19, msec=586
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1128 @ sec=19, msec=603
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 564 @ sec=19, msec=603
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 188 @ sec=19, msec=603
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 188 @ sec=19, msec=603
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 94 @ sec=19, msec=603
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 188 @ sec=19, msec=603
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 94 @ sec=19, msec=603
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1129 @ sec=19, msec=620
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1130 @ sec=19, msec=637
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 565 @ sec=19, msec=637
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1131 @ sec=19, msec=654
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1132 @ sec=19, msec=671
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 566 @ sec=19, msec=672
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1133 @ sec=19, msec=688
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1134 @ sec=19, msec=705
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 567 @ sec=19, msec=705
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 189 @ sec=19, msec=705
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 189 @ sec=19, msec=705
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 189 @ sec=19, msec=705
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1135 @ sec=19, msec=722
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1136 @ sec=19, msec=739
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 568 @ sec=19, msec=739
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1137 @ sec=19, msec=756
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1138 @ sec=19, msec=773
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 569 @ sec=19, msec=773
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1139 @ sec=19, msec=789
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1140 @ sec=19, msec=807
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 570 @ sec=19, msec=807
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 190 @ sec=19, msec=807
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 190 @ sec=19, msec=807
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 95 @ sec=19, msec=807
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 190 @ sec=19, msec=807
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 95 @ sec=19, msec=807
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: 1 Sec Tick Debug release 19 @ sec=19, msec=807
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1141 @ sec=19, msec=825
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1142 @ sec=19, msec=842
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 571 @ sec=19, msec=842
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1143 @ sec=19, msec=859
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1144 @ sec=19, msec=876
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 572 @ sec=19, msec=877
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1145 @ sec=19, msec=893
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1146 @ sec=19, msec=911
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 573 @ sec=19, msec=911
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 191 @ sec=19, msec=911
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 191 @ sec=19, msec=911
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 191 @ sec=19, msec=911
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1147 @ sec=19, msec=928
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1148 @ sec=19, msec=945
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 574 @ sec=19, msec=946
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1149 @ sec=19, msec=962
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1150 @ sec=19, msec=979
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 575 @ sec=19, msec=979
Dec  6 10:15:39 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1151 @ sec=19, msec=996
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1152 @ sec=20, msec=14
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 576 @ sec=20, msec=14
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 192 @ sec=20, msec=14
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 192 @ sec=20, msec=14
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 96 @ sec=20, msec=14
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 192 @ sec=20, msec=14
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 96 @ sec=20, msec=14
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1153 @ sec=20, msec=31
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1154 @ sec=20, msec=49
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 577 @ sec=20, msec=49
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1155 @ sec=20, msec=66
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1156 @ sec=20, msec=83
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 578 @ sec=20, msec=83
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1157 @ sec=20, msec=101
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1158 @ sec=20, msec=118
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 579 @ sec=20, msec=118
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 193 @ sec=20, msec=118
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 193 @ sec=20, msec=118
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 193 @ sec=20, msec=118
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1159 @ sec=20, msec=135
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1160 @ sec=20, msec=151
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 580 @ sec=20, msec=151
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1161 @ sec=20, msec=168
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1162 @ sec=20, msec=186
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 581 @ sec=20, msec=186
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1163 @ sec=20, msec=203
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1164 @ sec=20, msec=220
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 582 @ sec=20, msec=220
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 194 @ sec=20, msec=220
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 194 @ sec=20, msec=220
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 97 @ sec=20, msec=220
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 194 @ sec=20, msec=220
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 97 @ sec=20, msec=220
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1165 @ sec=20, msec=237
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1166 @ sec=20, msec=254
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 583 @ sec=20, msec=254
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1167 @ sec=20, msec=270
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1168 @ sec=20, msec=287
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 584 @ sec=20, msec=287
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1169 @ sec=20, msec=305
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 1170 @ sec=20, msec=322
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 585 @ sec=20, msec=322
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 195 @ sec=20, msec=322
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 195 @ sec=20, msec=322
Dec  6 10:15:40 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 195 @ sec=20, msec=322
